ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,Lat,Lon
unelectrified,SHS,10950.0,7.582679108972446,73,437.36375,0.0,Phase 2 (→2035),2035.0,N/A,7.474503640712284,7.582679108972446,inf,inf,10.358335772818533,1.7921384897841457
unelectrified,SHS,3600.0,8.989991560280354,24,121.2815,0.005883180134694252,Phase 3 (→2040),2040.0,N/A,8.378674391974167,8.989991560280354,inf,inf,12.279077879044248,2.9820503346795264
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.673264177624749,1.8355911066531447
unelectrified,Mini-Grid: Solar PV Only,49678.754270833335,0.4582964967138832,101,9999.63125,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,0.4582964967138832,inf,10.223789988754486,3.491549324765959
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.762723341856116,1.6201022333126869
electrified,Already Electrified,0.0,0.0,20,2177.68125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.643693082341982,2.1802849786440563
unelectrified,SHS,1650.0,0.6265136872999727,11,1089.06875,0.004533292502037116,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.257359331998973,1.0672829399654955
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.01461772747811175,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.560055169405798,1.7429466845276818
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,11.272338788365927,2.358801041630284
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.734170014375728,1.678471321195799
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.004794509357143494,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.456437377024013,2.524810617609336
electrified,Already Electrified,0.0,0.0,188,19226.01,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.671607480764965,3.575858335118477
unelectrified,SHS,10200.0,0.6265136872999727,68,6732.425,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,7.4279329965193694,1.8942482406480918
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,11.035675215692978,2.9041997079545703
unelectrified,SHS,36900.0,34.20097769604238,246,326.76775,0.0,Phase 2 (→2035),2035.0,N/A,33.78766774769945,34.20097769604238,inf,inf,11.310384283579136,2.3020775170091445
electrified,Already Electrified,0.0,0.0,36,2851.38,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.459433482213822,1.509458816058553
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.856213473380636,1.6885484101004342
electrified,Already Electrified,0.0,0.0,36,3959.3375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.849555358847112,2.6562555039718525
electrified,Already Electrified,0.0,0.0,68,5708.235,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.403505125533162,1.4305277112791082
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.83818513701625,1.0172891173857355
electrified,Already Electrified,0.0,0.0,77,8026.35,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.7529562082622885,1.8776547412621631
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.759848433332127,2.04569076214186
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.309449400985068,1.2980260735098
electrified,Already Electrified,0.0,0.0,39,4659.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.781262903871886,2.6783090592090804
unelectrified,SHS,3150.0,0.6265136872999727,21,1663.305,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,9.157997566062642,3.0359906920982516
electrified,Already Electrified,0.0,0.0,58,5542.16,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.310551658567228,2.494346807532007
unelectrified,SHS,6750.0,0.6265136872999727,45,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112779,0.6265136872999727,inf,inf,8.880132186305168,1.670397515989483
electrified,Already Electrified,0.0,0.0,973,121372.5375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.650537394789805,2.357657249982057
electrified,Already Electrified,0.0,0.0,101,10197.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.7857009778127155,2.003373916971426
electrified,Already Electrified,0.0,0.0,17,1346.485,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.288210899375372,2.4818825039856365
unelectrified,SHS,9450.0,0.6265136872999727,63,6237.39375,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209853,0.6265136872999727,inf,inf,10.735197407286462,0.9982897542839994
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.580249572830304,2.5190266479512227
electrified,Already Electrified,0.0,0.0,29,2871.18125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.832104368312607,2.561616445064557
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5458284845860681,0.6265136872999727,inf,inf,11.190923262861817,2.895525027628032
electrified,Already Electrified,0.0,0.0,17,2078.21875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.725366914055901,2.38694106734864
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.714282562257303,3.2277703021571313
electrified,Already Electrified,0.0,0.0,388,42373.30625000001,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.993472677570386,1.83729474947711
electrified,Already Electrified,0.0,0.0,417,41878.275,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.9233787207817885,1.6567970162644756
electrified,Already Electrified,0.0,0.0,49,5048.8625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.245532936600881,3.5351937965506663
electrified,Already Electrified,0.0,0.0,26,2059.33,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.030713904641578,2.5955109498402322
electrified,Already Electrified,0.0,0.0,23,1821.715,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.20495682886329,2.6253660616703454
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.89272095219021,1.653168598686294
unelectrified,SHS,4500.0,0.6265136872999727,30,2970.1875,0.0,Phase 2 (→2035),2035.0,N/A,0.5544297305855811,0.6265136872999727,inf,inf,9.922189963416638,3.2475637592836986
unelectrified,SHS,5400.0,0.6265136872999727,36,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,10.216959355050756,3.491177788280904
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.480805716129291,2.5141507418399494
unelectrified,SHS,120300.0,6.368538169618489,802,5721.069375000001,0.0,Phase 1 (→2030),2030.0,N/A,6.616314233919627,6.368538169618489,inf,inf,6.981381235487478,2.2968139083960075
electrified,Already Electrified,0.0,0.0,22,1742.51,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.7776039790396325,2.463620206943282
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.114140007757326,2.854881651825451
electrified,Already Electrified,0.0,0.0,280,29902.625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.882045046626526,1.8339664923108128
unelectrified,SHS,8550.0,33.10900644076998,57,78.211625,0.0058921835914943835,Phase 3 (→2040),2040.0,N/A,34.0116406233776,33.10900644076998,inf,inf,6.732805044685104,2.2468354253421414
electrified,Already Electrified,0.0,0.0,274,29734.725,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.211818617415137,1.1103566840260028
electrified,Already Electrified,0.0,0.0,61,6039.38125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.634094349967228,2.5636758005015103
unelectrified,SHS,2550.0,6.308914896862093,17,122.415625,0.030390669348009196,Phase 3 (→2040),2040.0,N/A,6.307551037948336,6.308914896862093,inf,inf,9.899302702423544,3.3712945665524043
electrified,Already Electrified,0.0,0.0,40,4128.88,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.008140863166594,2.663067782905914
electrified,Already Electrified,0.0,0.0,15,1485.09375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.331593518188825,0.9684287895571586
electrified,Already Electrified,0.0,0.0,32,3168.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.63302565701266,1.6070850371464023
electrified,Already Electrified,0.0,0.0,14,1386.0875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.24600317909988,2.8278865193889176
electrified,Already Electrified,0.0,0.0,67,6633.41875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.7017756597864695,1.9488633862050857
unelectrified,SHS,37800.0,25.67259423184164,252,445.936875,0.0,Phase 2 (→2035),2035.0,N/A,25.974528832272604,25.67259423184164,inf,inf,7.137647494950444,2.3762155019141677
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5544297305855809,0.6265136872999727,inf,inf,6.805341182705699,1.9491241817944633
electrified,Already Electrified,0.0,0.0,45,6643.9125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.542564688205983,2.1213509358789207
unelectrified,SHS,8700.0,7.288451429054924,58,361.5225,0.004308207246847621,Phase 3 (→2040),2040.0,N/A,7.113576978628723,7.288451429054924,inf,inf,11.37756485962832,2.740056659985913
electrified,Already Electrified,0.0,0.0,54,4277.07,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.908934512876199,1.3821212628322674
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5458284845860681,0.6265136872999727,inf,inf,11.189329915519995,2.8868106597132637
unelectrified,SHS,2850.0,7.0495925185783435,19,122.4425,0.003595018772021785,Phase 3 (→2040),2040.0,N/A,6.955476975021364,7.0495925185783435,inf,inf,11.114174425946096,2.1957691773148333
unelectrified,SHS,4500.0,33.043514381477706,30,41.2456,0.014201921241250517,Phase 3 (→2040),2040.0,N/A,32.93150354100146,33.043514381477706,inf,inf,7.365824894381004,2.314983731235104
electrified,Already Electrified,0.0,0.0,12,1188.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.984764370801136,2.7213100872663634
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.021249056964492696,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.70311505738892,1.164933193772456
unelectrified,SHS,32250.0,42.02588889215779,215,232.415,0.0,Phase 2 (→2035),2035.0,N/A,42.46166887353915,42.02588889215779,inf,inf,10.540370276102367,3.7343099229002616
unelectrified,SHS,18750.0,9.58443373815027,125,592.497,0.0,Phase 2 (→2035),2035.0,N/A,9.617127599267079,9.58443373815027,inf,inf,7.54265258749046,2.4194053271360727
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.00793655683724325,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.311785154365948,2.6685019948469804
unelectrified,SHS,4800.0,0.6265136872999727,32,3168.2,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,9.78704218615177,2.0322707025232742
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.137446245633256,1.855351162750876
unelectrified,SHS,9000.0,0.6265136872999727,60,5940.375,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.418480718139401,1.1050455983993355
unelectrified,SHS,6150.0,0.6265136872999727,41,4059.25625,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,10.419874428471289,0.8835370891793641
unelectrified,SHS,13350.0,6.860963566896495,89,589.315,0.0,Phase 2 (→2035),2035.0,N/A,6.8514463386018996,6.860963566896495,inf,inf,6.915331250439906,1.865141908642698
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.2102987269575,3.0121556982580886
unelectrified,SHS,900.0,0.6265136872999727,6,594.0375,0.014668118256853303,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,11.166809693981726,2.153344856054114
electrified,Already Electrified,0.0,0.0,18,1741.78,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.638030391037841,2.6436467585702967
unelectrified,SHS,6600.0,6.846317701361759,44,291.97,0.007062155860851576,Phase 3 (→2040),2040.0,N/A,6.837016782168316,6.846317701361759,inf,inf,7.101372861698513,2.2468988511543193
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.020691512300232192,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.18278443816934,2.0448141735927767
unelectrified,SHS,3000.0,6.494114789543024,20,139.91125,0.005492010574461968,Phase 3 (→2040),2040.0,N/A,6.7449661503645215,6.494114789543024,inf,inf,6.5358377522020366,2.047402594174298
unelectrified,SHS,11550.0,6.452297235824607,77,542.149375,0.0,Phase 2 (→2035),2035.0,N/A,6.373935093032923,6.452297235824607,inf,inf,9.874966542654489,3.3375549854133486
unelectrified,SHS,4950.0,0.6265136872999727,33,3267.20625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.363041614784395,2.5502990910363157
electrified,Already Electrified,0.0,0.0,14,1108.87,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.597583987264187,2.5573141331165705
electrified,Already Electrified,0.0,0.0,74,8116.6875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.729484749601178,2.556118536838916
unelectrified,SHS,8850.0,0.6265136872999727,59,4673.095,0.0,Phase 1 (→2030),2030.0,N/A,0.6182278362010105,0.6265136872999727,inf,inf,6.333802546708624,2.143235822251955
electrified,Already Electrified,0.0,0.0,117,13574.80625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.56358140123781,1.9039948885294804
unelectrified,SHS,2100.0,0.6265136872999727,14,1108.87,0.007390273156048521,Phase 3 (→2040),2040.0,N/A,0.6546040229263974,0.6265136872999727,inf,inf,9.236383435178599,2.904949250707763
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.213536823038616,1.9658608880049788
unelectrified,SHS,2250.0,0.6265136872999727,15,1188.075,0.006904997405476761,Phase 3 (→2040),2040.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,7.695273692351191,1.7458449534227616
electrified,Already Electrified,0.0,0.0,15,1485.09375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.94206552236382,1.5698814871511027
unelectrified,SHS,1350.0,0.6265136872999727,9,891.05625,0.0187816468217928,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,9.505831647573144,1.727836021358471
electrified,Already Electrified,0.0,0.0,36,3564.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.250122329233667,1.199962671900858
unelectrified,SHS,3300.0,32.96914694485557,22,30.315,0.006747506923727311,Phase 3 (→2040),2040.0,N/A,33.86835605182902,32.96914694485557,inf,inf,6.674686972477088,2.230142970234317
electrified,Already Electrified,0.0,0.0,198,48330.5625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.73175830214901,1.679510325032239
unelectrified,SHS,2700.0,0.6265136872999727,18,1782.1125,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,7.630172839223631,2.3962651157704986
unelectrified,SHS,2550.0,0.6265136872999727,17,1683.10625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.117534891967612,2.2912086040721986
electrified,Already Electrified,0.0,0.0,55,4356.275,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.691730249531712,2.6244075904547723
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.33174886883501,1.1340245219898508
electrified,Already Electrified,0.0,0.0,18,1782.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.301350961771101,1.0510624884455992
unelectrified,SHS,1650.0,0.6265136872999727,11,871.255,0.005420557098246433,Phase 3 (→2040),2040.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,7.903977740502302,2.108716370013981
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,10.446617222546012,2.4968418814409477
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.701854766635991,1.8887662505950218
unelectrified,SHS,3900.0,0.6265136872999727,26,2574.1625,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,11.15727205237694,2.2113280332433516
unelectrified,SHS,8100.0,0.6265136872999727,54,5346.3375,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,11.255047309587328,2.556412952826564
electrified,Already Electrified,0.0,0.0,26,2574.1625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.255277700243117,1.7335418727824945
electrified,Already Electrified,0.0,0.0,54,5346.3375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.54038570547983,1.13891968494154
unelectrified,SHS,20700.0,7.678912900394706,138,816.435625,0.0,Phase 2 (→2035),2035.0,N/A,7.489751230311732,7.678912900394706,inf,inf,7.603523965184727,2.375532628033629
unelectrified,SHS,1350.0,0.6265136872999727,9,712.845,0.008812841954635274,Phase 3 (→2040),2040.0,N/A,0.6939124356011451,0.6265136872999727,inf,inf,6.335714433462956,1.8249051164376198
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.017806201454024628,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,8.426040043443805,2.0937781002565297
unelectrified,SHS,4650.0,0.6265136872999727,31,2455.355,0.0,Phase 2 (→2035),2035.0,N/A,0.6231414995707518,0.6265136872999727,inf,inf,7.7927107319796205,2.723038422220589
unelectrified,SHS,5250.0,34.96314430335168,35,45.477875,0.013510030244185827,Phase 3 (→2040),2040.0,N/A,35.341118456630525,34.96314430335168,inf,inf,6.907372898177456,2.729213480280281
unelectrified,SHS,3750.0,0.6265136872999727,25,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,8.516040794365809,2.2346049739081377
electrified,Already Electrified,0.0,0.0,1481,208581.805,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,8.592262676935933,2.553391467802483
electrified,Already Electrified,0.0,0.0,22,3181.43125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.18761644810539,2.107973826545269
unelectrified,SHS,4650.0,0.6265136872999727,31,3069.19375,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482818,0.6265136872999727,inf,inf,10.746643660687635,2.798581660704829
unelectrified,SHS,10650.0,7.577000231059437,71,425.7,0.0,Phase 2 (→2035),2035.0,N/A,7.556907646405811,7.577000231059437,inf,inf,9.81322725989113,3.276685948131236
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.489651324121644,2.467676687822025
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,10.006950489664476,1.4962079191305442
unelectrified,SHS,5400.0,0.6265136872999727,36,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,10.39318749750235,1.3872014124980527
unelectrified,SHS,1950.0,0.6265136872999727,13,1029.665,0.003905995943249784,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,7.864090578285522,1.9305330327312162
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.165563019193759,2.1563113084200136
unelectrified,SHS,2400.0,0.6265136872999727,16,1584.1,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,11.766821393638105,3.3716480588591717
electrified,Already Electrified,0.0,0.0,29,2871.18125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.729480336439305,1.8919547689888285
unelectrified,SHS,6300.0,0.6265136872999727,42,4158.2625,0.0,Phase 1 (→2030),2030.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,6.773404322643307,1.9181934383479686
unelectrified,SHS,1350.0,0.6265136872999727,9,712.845,0.031199523032119484,Phase 3 (→2040),2040.0,N/A,0.6618510543812213,0.6265136872999727,inf,inf,9.559720429175472,2.5029438453542947
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,6.803898408740598,2.2528130332388603
electrified,Already Electrified,0.0,0.0,13,1287.08125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,11.22747180999064,2.8247206780317162
unelectrified,SHS,19350.0,7.3318516671248855,129,799.31625,0.0,Phase 2 (→2035),2035.0,N/A,7.603218704400751,7.3318516671248855,inf,inf,10.817436649204295,2.8516523402199225
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.754165802090576,1.3799005494463732
electrified,Already Electrified,0.0,0.0,71,7227.0,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,9.549568542608899,1.8985012496593494
electrified,Already Electrified,0.0,0.0,72,10329.5,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.1978699696825235,2.3991363597879363
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,7.470999515206766,2.010347733102281
electrified,Already Electrified,0.0,0.0,202,24368.76875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,6.717022482601537,2.553225099181803
unelectrified,SHS,2400.0,0.6265136872999727,16,1584.1,0.0026867216032708933,Phase 3 (→2040),2040.0,N/A,0.5544297305855811,0.6265136872999727,inf,inf,6.811291907921538,2.005990076443114
