ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,X_deg,Y_deg,DistRoadKm
unelectrified,SHS,1800.0,8.349117943948217,12,65.2955,0.008074990411193009,Phase 3 (→2040),2040.0,N/A,8.509266602689708,8.349117943948217,inf,inf,2.4323619919036075,11.570744485797041,9.594662
electrified,Already Electrified,0.0,0.0,90,8910.5625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4066994465590439,10.308672247393982,2.810629
unelectrified,SHS,7050.0,0.6265136872999727,47,4653.29375,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,1.7681998674273605,7.05565196127388,2.206878
electrified,Already Electrified,0.0,0.0,40,3960.25,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8795074480455147,6.702693754590609,4.733067
electrified,Already Electrified,0.0,0.0,99,11397.58125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6618593878711985,9.290099926392068,5.73935
electrified,Already Electrified,0.0,0.0,265,26434.2125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.2098839804575263,7.163534672799907,4.103724
unelectrified,SHS,33450.0,33.526319551853014,223,302.177125,0.0,Phase 2 (→2035),2035.0,N/A,33.72526950094761,33.526319551853014,inf,inf,1.7744655245087801,6.99860180449983,2.93417
unelectrified,SHS,3750.0,0.6265136872999727,25,2475.15625,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.734562050403972,10.6254676551895,1.640569
electrified,Already Electrified,0.0,0.0,48,4752.3,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.916028279597331,10.700578635499326,23.929813
electrified,Already Electrified,0.0,0.0,37,3663.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6594455346804635,9.822842385612919,1.731608
electrified,Already Electrified,0.0,0.0,198,17111.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.258522126044456,7.896004314937379,3.098153
electrified,Already Electrified,0.0,0.0,36,3564.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.026506754753928,6.765220663886178,4.18463
electrified,Already Electrified,0.0,0.0,29,2296.945,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.9275704765252084,9.399513803057538,15.922741
electrified,Already Electrified,0.0,0.0,16,1267.28,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7033187485634897,7.023204746929129,2.226486
unelectrified,SHS,12450.0,6.657083916141491,83,566.4175,0.0,Phase 2 (→2035),2035.0,N/A,6.770171434072404,6.657083916141491,inf,inf,1.8929903495908236,7.048062170058995,3.036052
unelectrified,Mini-Grid: Mini-Hydro,77157.5,0.339304057485524,160,15841.0,0.0,Phase 1 (→2030),2030.0,N/A,0.5478437161277029,0.6265136872999727,0.45829649671388323,0.339304057485524,1.8301313434592177,7.590939810265617,12.676546
electrified,Already Electrified,0.0,0.0,376,33908.865,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.692980162547898,7.748641698893,6.872592
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,1.7420808222537225,9.936310438706723,3.9568
electrified,Already Electrified,0.0,0.0,44,3485.02,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.528192107665267,8.836172617422797,7.84026
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,2.3439862602259613,11.088531594835379,9.844729
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.005647772791250556,Phase 3 (→2040),2040.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,3.348075103637088,10.084969709793182,3.149031
unelectrified,SHS,13950.0,6.896336261351928,93,612.6425,0.0,Phase 2 (→2035),2035.0,N/A,7.044594464880334,6.896336261351928,inf,inf,2.5198927536562166,6.944324539603836,7.315491
unelectrified,SHS,17250.0,7.657085204331795,115,682.3025,0.0,Phase 2 (→2035),2035.0,N/A,7.811569843217466,7.657085204331795,inf,inf,2.0140944934351137,6.481658511285894,0.0
unelectrified,SHS,4050.0,6.36115514318987,27,192.828125,0.004194015965359003,Phase 3 (→2040),2040.0,N/A,6.6087504015774625,6.36115514318987,inf,inf,2.283034695296481,6.775588778960478,3.603666
unelectrified,SHS,18600.0,7.547052707029526,124,746.42625,0.0,Phase 2 (→2035),2035.0,N/A,7.439816869474373,7.547052707029526,inf,inf,2.5320266433838996,11.231245569242603,6.934342
unelectrified,SHS,66600.0,7.678436082003512,444,2626.956,0.0,Phase 1 (→2030),2030.0,N/A,7.833095469550842,7.678436082003512,inf,inf,2.16438904167834,10.8850736964941,0.0
electrified,Already Electrified,0.0,0.0,37,5251.4375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.2065419858538413,6.459868596888598,3.228687
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.005941660564443653,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.522616320736121,11.575223485790094,0.062428
electrified,Already Electrified,0.0,0.0,2549,282186.51875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7636363403123196,11.085847072826374,1.655732
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.131177737892621,7.539085117872424,1.720669
electrified,Already Electrified,0.0,0.0,4507,266450.94899999816,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7280895652767057,9.965564296333943,0.0
electrified,Already Electrified,0.0,0.0,50,4118.295,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8295094137419505,9.803005506209079,5.216392
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.9320558962831117,10.285094664719207,20.307761
unelectrified,SHS,28050.0,7.707699719771656,187,1102.1975,0.0,Phase 1 (→2030),2030.0,N/A,7.685676795879478,7.707699719771656,inf,inf,1.6862718237487064,7.9472156657314565,2.751124
electrified,Already Electrified,0.0,0.0,16,1584.1,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4348086019185968,9.561883390247795,5.349386
unelectrified,SHS,3000.0,0.6265136872999727,20,1980.125,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.2425687321102994,10.111511154236743,0.906057
unelectrified,SHS,8250.0,7.517221408836733,55,332.39,0.01734370585066188,Phase 3 (→2040),2040.0,N/A,7.49801171521281,7.517221408836733,inf,inf,2.889693638843693,10.174911234993948,0.099328
electrified,Already Electrified,0.0,0.0,14,1386.0875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7394356216017643,9.574011794617185,5.256626
unelectrified,SHS,3600.0,7.191993248224282,24,151.601875,0.0033514455922222255,Phase 3 (→2040),2040.0,N/A,7.177586945081055,7.191993248224282,inf,inf,2.9864262100305536,10.457749611581045,1.407372
unelectrified,SHS,3600.0,0.6265136872999727,24,1900.92,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,1.4540773555186237,9.30834866196063,2.750724
electrified,Already Electrified,0.0,0.0,236,25356.55,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.161490316318194,7.587807934061635,0.0
electrified,Already Electrified,0.0,0.0,124,12276.775,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8189870831170762,6.76837123328264,0.371461
unelectrified,SHS,6600.0,0.6265136872999727,44,4879.028,0.0,Phase 1 (→2030),2030.0,N/A,0.49545966916462825,0.6265136872999727,inf,inf,1.7704167745950494,9.89852671589056,0.37004
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.01419760124347039,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.176790788800312,10.878162216957037,1.384012
electrified,Already Electrified,0.0,0.0,34,3366.2125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7198406832108877,6.716924754639489,3.799153
unelectrified,SHS,9900.0,36.72886267493786,66,81.6355,0.005394749223295453,Phase 3 (→2040),2040.0,N/A,37.72014497761616,36.72886267493786,inf,inf,1.8043165296263919,6.837915699770901,2.45021
unelectrified,SHS,4200.0,0.6265136872999727,28,2217.74,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263974,0.6265136872999727,inf,inf,3.074008066390374,9.159221569065126,46.753826
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.9261594505176529,10.519281494144002,4.093041
unelectrified,SHS,13050.0,0.6265136872999727,87,6890.835,0.0,Phase 1 (→2030),2030.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,2.007291478812363,8.27205921276859,4.458464
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.733823613721077,10.989413476143309,3.112247
unelectrified,SHS,7800.0,0.6265136872999727,52,5148.325,0.0,Phase 1 (→2030),2030.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,2.50208649424624,6.999370319423478,3.73861
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.006797679390997912,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.92060902865324,10.006739917573718,0.698739
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,2.7880647095723465,10.775819581582722,1.664697
unelectrified,SHS,25200.0,37.592692654960324,168,203.0245,0.0,Phase 2 (→2035),2035.0,N/A,36.693016259081375,37.592692654960324,inf,inf,2.9885707851128838,10.12195267537561,5.580925
unelectrified,SHS,14550.0,102.14112566402667,97,43.14333333333332,0.004709192930311732,Phase 3 (→2040),2040.0,N/A,99.5390126956109,102.14112566402667,inf,inf,3.5882399511641547,10.800150219813245,0.0
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.577427988582236,11.582173120705265,6.003219
electrified,Already Electrified,0.0,0.0,23,6298.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.59183974065622,8.992973013952769,0.243807
unelectrified,SHS,8550.0,0.6265136872999727,57,5643.35625,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,3.330648799596673,10.14666838118529,4.033099
unelectrified,SHS,5700.0,0.6265136872999727,38,3009.79,0.0,Phase 2 (→2035),2035.0,N/A,0.679435588411278,0.6265136872999727,inf,inf,1.4477741495202838,9.382145671251909,1.203635
